% Model,mush.mph
% Version,COMSOL 5.5.0.292
% Date,"Oct 14 2022, 07:25"
% Dimension,2
% Nodes,5022
% Expressions,1
% Description,Line
% r,z,Color
0,0.14852502569214723,2.846537948241142E-10
0,0.1493476340095103,3.135252427714993E-10
0,0.15017024232687332,3.445364830614032E-10
0,0.15090024050640902,3.745541866563194E-10
0,0.15163023868594472,4.0845649420649536E-10
0,0.15236023686548045,4.462434057119312E-10
0,0.15309023504501612,4.87914921172627E-10
0,0.15382023322455182,5.334710405885826E-10
0,0.15455023140408752,5.829117639597981E-10
0,0.15528022958362322,6.362370912862735E-10
0,0.15601022776315893,6.934470225680088E-10
0,0.15674022594269463,7.545415578050038E-10
0,0.15741115107676126,8.157494436233225E-10
0,0.1580820762108279,8.838068303070409E-10
0,0.15875300134489456,9.587137178561587E-10
0,0.1594239264789612,1.040470106270676E-9
0,0.16009485161302783,1.1290759955505928E-9
0,0.16076577674709447,1.224531385695909E-9
0,0.1614367018811611,1.3268362767066248E-9
0,0.16210762701522777,1.4359906685827402E-9
0,0.1627785521492944,1.5519945613242551E-9
0,0.16346092736173778,1.6796397076516435E-9
0,0.1641433025741812,1.822224642704053E-9
0,0.1648256777866246,1.9797493664814837E-9
0,0.16550805299906796,2.152213878983935E-9
0,0.16619042821151137,2.339618180211407E-9
0,0.16687280342395477,2.5419622701639006E-9
0,0.16755517863639816,2.7592461488414152E-9
0,0.16823755384884154,2.9914698162439505E-9
0,0.16891992906128495,3.2386332723715073E-9
0,0.1696317403771405,3.514168017720256E-9
0,0.17034355169299606,3.824679396925555E-9
0,0.17105536300885166,4.170167409987402E-9
0,0.17176717432470723,4.550632056905797E-9
0,0.17247898564056274,4.966073337680741E-9
0,0.17319079695641834,5.4164912523122334E-9
0,0.17390260827227388,5.9018858008002746E-9
0,0.17461441958812948,6.422256983144865E-9
0,0.17532623090398503,6.977604799346004E-9
0,0.1761350670768521,7.653752788888942E-9
0,0.17694390324971918,8.43260482258446E-9
0,0.17775273942258624,9.314160900432556E-9
0,0.1785615755954533,1.029842102243323E-8
0,0.1793704117683204,1.1385385188586482E-8
0,0.18017924794118745,1.2575053398892313E-8
0,0.1809880841140545,1.3867425653350725E-8
0,0.18179692028692157,1.5262501951961713E-8
0,0.18260575645978866,1.6760282294725282E-8
0,0.18346878252512397,1.8486985130351423E-8
0,0.18433180859045928,2.0496991891729217E-8
0,0.18519483465579462,2.2790302578858665E-8
0,0.18605786072112995,2.536691719173976E-8
0,0.18692088678646523,2.8226835730372508E-8
0,0.18778391285180057,3.137005819475691E-8
0,0.1886469389171359,3.479658458489296E-8
0,0.18950996498247122,3.850641490078066E-8
0,0.19037299104780653,4.249954914242002E-8
0,0.19111378490629674,4.63210841410002E-8
0,0.19185457876478698,5.064048343122978E-8
0,0.1925953726232772,5.545774701310877E-8
0,0.19333616648176744,6.077287488663714E-8
0,0.19407696034025768,6.658586705181494E-8
0,0.19481775419874786,7.289672350864214E-8
