0.175239749,1.47E-193,3.75E-193,1.32E-192,4.64E-192,1.63E-191,5.76E-191,2.03E-190,7.14E-190,2.51E-189,4E-188,1.86E-186,8.13E-185,3.06E-183,3.16E-183,4.96E-174,1.5E-137,0.999999,7.14E-07
0.173785593,5.76E-193,1.47E-192,5.17E-192,1.82E-191,6.4E-191,2.26E-190,7.94E-190,2.8E-189,9.84E-189,1.57E-187,7.29E-186,3.18E-184,1.2E-182,1.24E-182,1.94E-173,5.89E-137,1,4.1E-07
0.172331438,1.41E-192,3.6E-192,1.27E-191,4.45E-191,1.57E-190,5.52E-190,1.94E-189,6.85E-189,2.41E-188,3.84E-187,1.79E-185,7.8E-184,2.93E-182,3.03E-182,4.76E-173,1.44E-136,1,1.94E-07
0.170877282,2.65E-192,6.76E-192,2.38E-191,8.37E-191,2.95E-190,1.04E-189,3.65E-189,1.29E-188,4.53E-188,7.22E-187,3.35E-185,1.47E-183,5.51E-182,5.7E-182,8.94E-173,2.71E-136,1,6.72E-08
0.169423127,4.3E-192,1.1E-191,3.85E-191,1.36E-190,4.78E-190,1.68E-189,5.92E-189,2.09E-188,7.34E-188,1.17E-186,5.44E-185,2.38E-183,8.93E-182,9.24E-182,1.45E-172,4.39E-136,1,2.93E-08
0.167968971,4.29E-192,1.09E-191,3.84E-191,1.35E-190,4.76E-190,1.68E-189,5.91E-189,2.08E-188,7.32E-188,1.17E-186,5.42E-185,2.37E-183,8.91E-182,9.21E-182,1.45E-172,4.38E-136,1,1.87E-08
0.166514816,2.26E-191,5.76E-191,2.03E-190,7.14E-190,2.51E-189,8.85E-189,3.12E-188,1.1E-187,3.86E-187,6.16E-186,2.86E-184,1.25E-182,4.7E-181,4.86E-181,7.63E-172,2.31E-135,1,1.05E-08
0.16506066,5.93E-191,1.51E-190,5.32E-190,1.87E-189,6.59E-189,2.32E-188,8.17E-188,2.88E-187,1.01E-186,1.61E-185,7.5E-184,3.28E-182,1.23E-180,1.27E-180,2E-171,6.06E-135,1,4.82E-09
0.163606505,1.14E-190,2.91E-190,1.02E-189,3.61E-189,1.27E-188,4.47E-188,1.57E-187,5.55E-187,1.95E-186,3.11E-185,1.45E-183,6.32E-182,2.38E-180,2.46E-180,3.85E-171,1.17E-134,1,1.53E-09
0.162152349,1.88E-190,4.78E-190,1.68E-189,5.92E-189,2.09E-188,7.35E-188,2.59E-187,9.11E-187,3.21E-186,5.11E-185,2.37E-183,1.04E-181,3.9E-180,4.03E-180,6.33E-171,1.92E-134,1,6.66E-10
0.160698194,1.54E-190,3.93E-190,1.38E-189,4.87E-189,1.71E-188,6.04E-188,2.12E-187,7.48E-187,2.63E-186,4.2E-185,1.95E-183,8.52E-182,3.2E-180,3.31E-180,5.2E-171,1.58E-134,1,4.2E-10
0.159244038,1.16E-189,2.96E-189,1.04E-188,3.66E-188,1.29E-187,4.54E-187,1.6E-186,5.64E-186,1.98E-185,3.16E-184,1.47E-182,6.42E-181,2.41E-179,2.5E-179,3.92E-170,1.19E-133,1,2.32E-10
0.157789882,3.21E-189,8.17999999999999E-189,2.88E-188,1.01E-187,3.56E-187,1.26E-186,4.42E-186,1.56E-185,5.48E-185,8.73E-184,4.06E-182,1.77E-180,6.67E-179,6.89E-179,1.08E-169,3.28E-133,1,1.02E-10
0.156335727,6.3E-189,1.6E-188,5.64E-188,1.99E-187,6.99E-187,2.46E-186,8.67E-186,3.06E-185,1.08E-184,1.71E-183,7.97E-182,3.48E-180,1.31E-178,1.35E-178,2.12E-169,6.44E-133,1,2.86E-11
0.154881571,1.04E-188,2.66E-188,9.35E-188,3.29E-187,1.16E-186,4.08E-186,1.44E-185,5.06E-185,1.78E-184,2.84E-183,1.32E-181,5.76E-180,2.17E-178,2.24E-178,3.51E-169,1.07E-132,1,1.31E-11
0.153427416,8.64E-189,2.2E-188,7.75E-188,2.73E-187,9.6E-187,3.38E-186,1.19E-185,4.19E-185,1.48E-184,2.35E-183,1.09E-181,4.77E-180,1.8E-178,1.86E-178,2.91E-169,8.83E-133,1,8.21E-12
0.15197326,6.84E-188,1.74E-187,6.13E-187,2.16E-186,7.6E-186,2.68E-185,9.42E-185,3.32E-184,1.17E-183,1.86E-182,8.65E-181,3.78E-179,1.42E-177,1.47E-177,2.31E-168,6.99E-132,1,4.5E-12
0.150519105,1.9E-187,4.83E-187,1.7E-186,5.98E-186,2.11E-185,7.42E-185,2.61E-184,9.21E-184,3.24E-183,5.16E-182,2.4E-180,1.05E-178,3.94E-177,4.08E-177,6.4E-168,1.94E-131,1,1.93E-12
0.149064949,3.73E-187,9.49E-187,3.34E-186,1.18E-185,4.14E-185,1.46E-184,5.13E-184,1.81E-183,6.36E-183,1.01E-181,4.71E-180,2.06E-178,7.74E-177,8E-177,1.26E-167,3.81E-131,1,5.13E-13
0.147610794,6.17E-187,1.57E-186,5.53E-186,1.95E-185,6.85E-185,2.41E-184,8.5E-184,2.99E-183,1.05E-182,1.68E-181,7.8E-180,3.41E-178,1.28E-176,1.33E-176,2.08E-167,6.31E-131,1,2.42E-13
0.146156638,5.12E-187,1.3E-186,4.59E-186,1.62E-185,5.69E-185,2E-184,7.05E-184,2.48E-183,8.74E-183,1.39E-181,6.48E-180,2.83E-178,1.06E-176,1.1E-176,1.73E-167,5.23E-131,1,1.52E-13
0.144702483,4.07E-186,1.04E-185,3.65E-185,1.28E-184,4.52E-184,1.59E-183,5.6E-183,1.97E-182,6.95E-182,1.11E-180,5.15E-179,2.25E-177,8.45E-176,8.74E-176,1.37E-166,4.16E-130,1,8.26E-14
0.143248327,1.13E-185,2.88E-185,1.01E-184,3.56E-184,1.25E-183,4.42E-183,1.55E-182,5.48E-182,1.93E-181,3.07E-180,1.43E-178,6.24E-177,2.34E-175,2.42E-175,3.8E-166,1.15E-129,1,3.51E-14
0.141794171,2.22E-185,5.65E-185,1.99E-184,6.99E-184,2.46E-183,8.67E-183,3.05E-182,1.08E-181,3.79E-181,6.03E-180,2.8E-178,1.22E-176,4.6E-175,4.76E-175,7.47E-166,2.27E-129,1,8.94E-15
0.140340016,3.67E-185,9.35E-185,3.29E-184,1.16E-183,4.08E-183,1.44E-182,5.06E-182,1.78E-181,6.27E-181,9.99E-180,4.64E-178,2.03E-176,7.63E-175,7.89E-175,1.24E-165,3.75E-129,1,4.13E-15
0.13888586,2.99E-185,7.62E-185,2.68E-184,9.43E-184,3.32E-183,1.17E-182,4.12E-182,1.45E-181,5.1E-181,8.14E-180,3.78E-178,1.65E-176,6.21E-175,6.42E-175,1.01E-165,3.05E-129,1,2.59E-15
