-4.8689207E-1,2.6275468E-4,1.9826499E-7,5.7976346E-9,8.2879868E-11,8.7634665E-12,1.4503693E-13,4.3650341E-15,3.6066295E-18,1.0310479E-19,5.4448291E-21,9.3810124E-23,5.5587441E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8628970E-1,2.8412881E-4,2.1439341E-7,6.2692595E-9,8.9621963E-11,9.4763553E-12,1.5683537E-13,4.7201200E-15,3.9000209E-18,1.1149214E-19,5.8877540E-21,1.0144137E-22,6.0109358E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8568733E-1,3.0812762E-4,2.3250263E-7,6.7988063E-9,9.7192080E-11,1.0276797E-11,1.7008282E-13,5.1188154E-15,4.2294448E-18,1.2090957E-19,6.3850761E-21,1.1000984E-22,6.5186627E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8508496E-1,3.3475111E-4,2.5259263E-7,7.3862751E-9,1.0559022E-10,1.1164790E-11,1.8477927E-13,5.5611201E-15,4.5949011E-18,1.3135708E-19,6.9367954E-21,1.1951553E-22,7.0819249E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8448259E-1,3.6399927E-4,2.7466342E-7,8.0316658E-9,1.1481638E-10,1.2140336E-11,2.0092473E-13,6.0470341E-15,4.9963898E-18,1.4283467E-19,7.5429119E-21,1.2995844E-22,7.7007224E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8388022E-1,3.9587212E-4,2.9871500E-7,8.7349784E-9,1.2487055E-10,1.3203435E-11,2.1851920E-13,6.5765576E-15,5.4339110E-18,1.5534234E-19,8.2034255E-21,1.4133857E-22,8.3750551E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8327785E-1,4.3036965E-4,3.2474736E-7,9.4962129E-9,1.3575275E-10,1.4354085E-11,2.3756268E-13,7.1496904E-15,5.9074647E-18,1.6888009E-19,8.9183364E-21,1.5365592E-22,9.1049231E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8267548E-1,4.6749186E-4,3.5276052E-7,1.0315369E-8,1.4746297E-10,1.5592289E-11,2.5805516E-13,7.7664326E-15,6.4170507E-18,1.8344792E-19,9.6876444E-21,1.6691050E-22,9.8903263E-24,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8207311E-1,5.0723875E-4,3.8275447E-7,1.1192448E-8,1.6000122E-10,1.6918044E-11,2.7999666E-13,8.4267841E-15,6.9626692E-18,1.9904583E-19,1.0511350E-20,1.8110229E-22,1.0731265E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8147074E-1,5.4961032E-4,4.1472920E-7,1.2127448E-8,1.7336748E-10,1.8331353E-11,3.0338716E-13,9.1307450E-15,7.5443202E-18,2.1567382E-19,1.1389452E-20,1.9623130E-22,1.1627739E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8094055E-1,5.9004975E-4,4.4524616E-7,1.3019820E-8,1.8612435E-10,1.9680226E-11,3.2571125E-13,9.8026113E-15,8.0994528E-18,2.3154372E-19,1.2227520E-20,2.1067056E-22,1.2483341E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
-4.8041035E-1,6.3462715E-4,4.7888668E-7,1.4003531E-8,2.0018696E-10,2.1167163E-11,3.5032033E-13,1.0543247E-14,8.7114061E-18,2.4903798E-19,1.3151369E-20,2.2658775E-22,1.3426518E-23,0.0000000E+0,0.0000000E+0,0.0000000E+0,0.0000000E+0
